fk_parent,Manual_Level,Auto_Level,Blanks,English,Hanzi,Pinyin
-1,6,6,,,蹬
-1,6,6,,,等候
-1,6,6,,,等级
-1,6,6,,,瞪
-1,6,6,,,堤坝
-1,6,6,,,敌视
-1,6,6,,,抵达
-1,6,6,,,抵抗
-1,6,6,,,抵制
-1,6,6,,,地步
-1,6,6,,,地势
-1,6,6,,,地质
-1,6,6,,,递增
-1,6,6,,,颠簸
-1,6,6,,,颠倒
-1,6,6,,,典礼
-1,6,6,,,典型
-1,6,6,,,点缀
-1,6,6,,,电源
-1,6,6,,,垫
-1,6,6,,,惦记
-1,6,6,,,奠定
-1,6,6,,,叼
-1,6,6,,,雕刻
-1,6,6,,,雕塑
-1,6,6,,,吊
-1,6,6,,,调动
-1,6,6,,,跌
-1,6,6,,,丁
-1,6,6,,,叮嘱
-1,6,6,,,盯
-1,6,6,,,定期
-1,6,6,,,定义
-1,6,6,,,丢人
-1,6,6,,,丢三落四
-1,6,6,,,东道主
-1,6,6,,,东张西望
-1,6,6,,,董事长
-1,6,6,,,动荡
-1,6,6,,,动机
-1,6,6,,,动静
-1,6,6,,,动力
-1,6,6,,,动脉
-1,6,6,,,动身
-1,6,6,,,动手
-1,6,6,,,动态
-1,6,6,,,动员
-1,6,6,,,冻结
-1,6,6,,,栋
-1,6,6,,,兜
-1,6,6,,,陡峭
-1,6,6,,,斗争
-1,6,6,,,督促
-1,6,6,,,毒品
-1,6,6,,,独裁
-1,6,6,,,堵塞
-1,6,6,,,赌博
-1,6,6,,,杜绝
-1,6,6,,,端
-1,6,6,,,端午节
-1,6,6,,,端正
-1,6,6,,,短促
-1,6,6,,,断定
-1,6,6,,,断绝
-1,6,6,,,堆积
-1,6,6,,,队伍
-1,6,6,,,对策
-1,6,6,,,对称
-1,6,6,,,对付
-1,6,6,,,对抗
-1,6,6,,,对立
-1,6,6,,,对联
-1,6,6,,,对应
-1,6,6,,,对照
-1,6,6,,,兑现
-1,6,6,,,顿时
-1,6,6,,,多元化
-1,6,6,,,哆嗦
-1,6,6,,,堕落
-1,6,6,,,额外
-1,6,6,,,恶心
-1,6,6,,,恶化
-1,6,6,,,遏制
-1,6,6,,,恩怨
-1,6,6,,,而已
-1,6,6,,,二氧化碳
-1,6,6,,,发布
-1,6,6,,,发财
-1,6,6,,,发呆
-1,6,6,,,发动
-1,6,6,,,发觉
-1,6,6,,,发射
-1,6,6,,,发誓
-1,6,6,,,发行
-1,6,6,,,发炎
-1,6,6,,,发扬
-1,6,6,,,发育
-1,6,6,,,法人
-1,6,6,,,番
-1,6,6,,,凡是
-1,6,6,,,繁华
-1,6,6,,,繁忙
-1,6,6,,,繁体字
-1,6,6,,,繁殖
-1,6,6,,,反驳
-1,6,6,,,反常
-1,6,6,,,反感
-1,6,6,,,反抗
-1,6,6,,,反馈
-1,6,6,,,反面
-1,6,6,,,反射
-1,6,6,,,反思
-1,6,6,,,反问
-1,6,6,,,反之
-1,6,6,,,泛滥
-1,6,6,,,范畴
-1,6,6,,,贩卖
-1,6,6,,,方位
-1,6,6,,,方言
-1,6,6,,,方圆
-1,6,6,,,方针
-1,6,6,,,防守
-1,6,6,,,防御
-1,6,6,,,防止
-1,6,6,,,防治
-1,6,6,,,访问
-1,6,6,,,纺织
-1,6,6,,,放大
-1,6,6,,,放射
-1,6,6,,,飞禽走兽
-1,6,6,,,飞翔
-1,6,6,,,飞跃
-1,6,6,,,非法
-1,6,6,,,肥沃
-1,6,6,,,诽谤
-1,6,6,,,肺
-1,6,6,,,废除
-1,6,6,,,废寝忘食
-1,6,6,,,废墟
-1,6,6,,,沸腾
-1,6,6,,,分辨
-1,6,6,,,分寸
-1,6,6,,,分红
-1,6,6,,,分解
-1,6,6,,,分裂
-1,6,6,,,分泌
-1,6,6,,,分明
-1,6,6,,,分歧
-1,6,6,,,分散
-1,6,6,,,吩咐
-1,6,6,,,坟墓
-1,6,6,,,粉末
-1,6,6,,,粉色
-1,6,6,,,粉碎
-1,6,6,,,分量
-1,6,6,,,愤怒
-1,6,6,,,丰满
-1,6,6,,,丰盛
-1,6,6,,,丰收
-1,6,6,,,风暴
-1,6,6,,,风度
-1,6,6,,,风光
-1,6,6,,,风气
-1,6,6,,,风趣
-1,6,6,,,风土人情
-1,6,6,,,风味
-1,6,6,,,封闭
-1,6,6,,,封建
-1,6,6,,,封锁
-1,6,6,,,锋利
-1,6,6,,,逢
-1,6,6,,,奉献
-1,6,6,,,否决
-1,6,6,,,夫妇
-1,6,6,,,夫人
-1,6,6,,,敷衍
-1,6,6,,,服从
-1,6,6,,,服气
-1,6,6,,,俘虏
-1,6,6,,,符号
-1,6,6,,,幅度
-1,6,6,,,辐射
-1,6,6,,,福利
-1,6,6,,,福气
-1,6,6,,,抚摸
-1,6,6,,,抚养
-1,6,6,,,俯视
-1,6,6,,,辅助
-1,6,6,,,腐败
-1,6,6,,,腐烂
-1,6,6,,,腐蚀
-1,6,6,,,腐朽
-1,6,6,,,负担
-1,6,6,,,附和
-1,6,6,,,附件
-1,6,6,,,附属
-1,6,6,,,复活
-1,6,6,,,复兴
-1,6,6,,,副
-1,6,6,,,赋予
-1,6,6,,,富裕
-1,6,6,,,腹泻
-1,6,6,,,覆盖
-1,6,6,,,改良
-1,6,6,,,钙
-1,6,6,,,盖章
-1,6,6,,,干旱
-1,6,6,,,干扰
-1,6,6,,,干涉
-1,6,6,,,干预
-1,6,6,,,尴尬
-1,6,6,,,感慨
-1,6,6,,,感染
-1,6,6,,,干劲
-1,6,6,,,纲领
-1,6,6,,,岗位
-1,6,6,,,港口
-1,6,6,,,港湾
-1,6,6,,,杠杆
-1,6,6,,,高超
-1,6,6,,,高潮
-1,6,6,,,高峰
-1,6,6,,,高明
-1,6,6,,,高尚
-1,6,6,,,高涨
-1,6,6,,,稿件
-1,6,6,,,告辞
-1,6,6,,,告诫
-1,6,6,,,疙瘩
-1,6,6,,,鸽子
-1,6,6,,,搁
-1,6,6,,,割
-1,6,6,,,歌颂
-1,6,6,,,革命
-1,6,6,,,格局
-1,6,6,,,格式
-1,6,6,,,隔阂
-1,6,6,,,隔离
-1,6,6,,,个体
-1,6,6,,,各抒己见
-1,6,6,,,根深蒂固
-1,6,6,,,根源
-1,6,6,,,跟前
-1,6,6,,,跟随
-1,6,6,,,跟踪
-1,6,6,,,更新
-1,6,6,,,更正
-1,6,6,,,耕地
-1,6,6,,,工艺品
-1,6,6,,,公安局
-1,6,6,,,公道
-1,6,6,,,公告
-1,6,6,,,公关
-1,6,6,,,公民
-1,6,6,,,公然
-1,6,6,,,公认
-1,6,6,,,公式
-1,6,6,,,公务
-1,6,6,,,公正
-1,6,6,,,公证
-1,6,6,,,功劳
-1,6,6,,,功效
-1,6,6,,,攻击
-1,6,6,,,攻克
-1,6,6,,,供不应求
-1,6,6,,,供给
-1,6,6,,,宫殿
-1,6,6,,,恭敬
-1,6,6,,,巩固
-1,6,6,,,共和国
-1,6,6,,,共计
-1,6,6,,,共鸣
-1,6,6,,,勾结
-1,6,6,,,钩子
-1,6,6,,,构思
-1,6,6,,,孤独
-1,6,6,,,孤立
-1,6,6,,,姑且
-1,6,6,,,辜负
-1,6,6,,,古董
-1,6,6,,,古怪
-1,6,6,,,股东
-1,6,6,,,股份
-1,6,6,,,骨干
-1,6,6,,,鼓动
-1,6,6,,,固然
-1,6,6,,,固体
-1,6,6,,,固有
-1,6,6,,,固执
-1,6,6,,,故乡
-1,6,6,,,故障
-1,6,6,,,顾虑
-1,6,6,,,顾问
-1,6,6,,,雇佣
-1,6,6,,,拐杖
-1,6,6,,,关怀
-1,6,6,,,关照
-1,6,6,,,观光
-1,6,6,,,官方
-1,6,6,,,管辖
-1,6,6,,,贯彻
-1,6,6,,,惯例
-1,6,6,,,灌溉
-1,6,6,,,罐
-1,6,6,,,光彩
-1,6,6,,,光辉
-1,6,6,,,光芒
-1,6,6,,,光荣
-1,6,6,,,广阔
-1,6,6,,,归根到底
-1,6,6,,,归还
-1,6,6,,,规范
-1,6,6,,,规格
-1,6,6,,,规划
-1,6,6,,,规章
-1,6,6,,,轨道
-1,6,6,,,贵族
-1,6,6,,,跪
-1,6,6,,,棍棒
-1,6,6,,,国防
-1,6,6,,,国务院
-1,6,6,,,果断
-1,6,6,,,过度
-1,6,6,,,过渡
-1,6,6,,,过奖
-1,6,6,,,过滤
-1,6,6,,,过失
-1,6,6,,,过问
-1,6,6,,,过瘾
-1,6,6,,,过于
-1,6,6,,,嗨
-1,6,6,,,海拔
-1,6,6,,,海滨
-1,6,6,,,含糊
-1,6,6,,,含义
-1,6,6,,,寒暄
-1,6,6,,,罕见
-1,6,6,,,捍卫
-1,6,6,,,行列
-1,6,6,,,航空
-1,6,6,,,航天
-1,6,6,,,航行
-1,6,6,,,毫米
-1,6,6,,,毫无
-1,6,6,,,豪迈
-1,6,6,,,号召
-1,6,6,,,耗费
-1,6,6,,,呵
-1,6,6,,,合并
-1,6,6,,,合成
-1,6,6,,,合伙
-1,6,6,,,合算
-1,6,6,,,和蔼
-1,6,6,,,和解
-1,6,6,,,和睦
-1,6,6,,,和气
-1,6,6,,,和谐
-1,6,6,,,嘿
-1,6,6,,,痕迹
-1,6,6,,,狠心
-1,6,6,,,恨不得
-1,6,6,,,横
-1,6,6,,,哼
-1,6,6,,,轰动
-1,6,6,,,烘
-1,6,6,,,宏观
-1,6,6,,,宏伟
-1,6,6,,,洪水
-1,6,6,,,哄
-1,6,6,,,喉咙
-1,6,6,,,吼
-1,6,6,,,后代
-1,6,6,,,后顾之忧
-1,6,6,,,后勤
-1,6,6,,,候选
-1,6,6,,,呼唤
-1,6,6,,,呼啸
-1,6,6,,,呼吁
-1,6,6,,,忽略
-1,6,6,,,胡乱
-1,6,6,,,胡须
-1,6,6,,,湖泊
-1,6,6,,,花瓣
-1,6,6,,,花蕾
-1,6,6,,,华丽
-1,6,6,,,华侨
-1,6,6,,,化肥
-1,6,6,,,化石
-1,6,6,,,化验
-1,6,6,,,化妆
-1,6,6,,,划分
-1,6,6,,,画蛇添足
-1,6,6,,,话筒
-1,6,6,,,欢乐
-1,6,6,,,还原
-1,6,6,,,环节
-1,6,6,,,缓和
-1,6,6,,,患者
-1,6,6,,,荒凉
-1,6,6,,,荒谬
-1,6,6,,,荒唐
-1,6,6,,,皇帝
-1,6,6,,,皇后
-1,6,6,,,黄昏
-1,6,6,,,恍然大悟
-1,6,6,,,晃
-1,6,6,,,挥霍
-1,6,6,,,辉煌
-1,6,6,,,回报
-1,6,6,,,回避
-1,6,6,,,回顾
-1,6,6,,,回收
-1,6,6,,,悔恨
-1,6,6,,,毁灭
-1,6,6,,,汇报
-1,6,6,,,会晤
-1,6,6,,,贿赂
-1,6,6,,,昏迷
-1,6,6,,,荤
-1,6,6,,,浑身
-1,6,6,,,混合
-1,6,6,,,混乱
-1,6,6,,,混淆
-1,6,6,,,混浊
-1,6,6,,,活该
-1,6,6,,,活力
-1,6,6,,,火箭
-1,6,6,,,火焰
-1,6,6,,,火药
-1,6,6,,,货币
-1,6,6,,,讥笑
-1,6,6,,,饥饿
-1,6,6,,,机动
-1,6,6,,,机构
-1,6,6,,,机灵
-1,6,6,,,机密
-1,6,6,,,机械
-1,6,6,,,机遇
-1,6,6,,,机智
-1,6,6,,,基地
-1,6,6,,,基金
-1,6,6,,,基因
-1,6,6,,,激发
-1,6,6,,,激励
-1,6,6,,,激情
-1,6,6,,,及早
-1,6,6,,,吉祥
-1,6,6,,,级别
-1,6,6,,,极端
-1,6,6,,,极限
-1,6,6,,,即便
-1,6,6,,,即将
-1,6,6,,,急功近利
-1,6,6,,,急剧
-1,6,6,,,急切
-1,6,6,,,急于求成
-1,6,6,,,急躁
-1,6,6,,,疾病
-1,6,6,,,集团
-1,6,6,,,嫉妒
-1,6,6,,,籍贯
-1,6,6,,,给予
-1,6,6,,,计较
-1,6,6,,,记性
-1,6,6,,,记载
-1,6,6,,,纪要
-1,6,6,,,技巧
-1,6,6,,,忌讳
-1,6,6,,,季度
-1,6,6,,,季军
-1,6,6,,,迹象
-1,6,6,,,继承
-1,6,6,,,寄托
-1,6,6,,,寂静
-1,6,6,,,加工
-1,6,6,,,加剧
-1,6,6,,,夹杂
-1,6,6,,,佳肴
-1,6,6,,,家常
-1,6,6,,,家伙
-1,6,6,,,家属
-1,6,6,,,家喻户晓
-1,6,6,,,尖端
-1,6,6,,,尖锐
-1,6,6,,,坚定
-1,6,6,,,坚固
-1,6,6,,,坚韧
-1,6,6,,,坚实
-1,6,6,,,坚硬
-1,6,6,,,艰难
-1,6,6,,,监督
-1,6,6,,,监视
-1,6,6,,,监狱
-1,6,6,,,煎
-1,6,6,,,拣
-1,6,6,,,检讨
-1,6,6,,,检验
-1,6,6,,,剪彩
-1,6,6,,,简化
-1,6,6,,,简陋
-1,6,6,,,简体字
-1,6,6,,,简要
-1,6,6,,,见多识广
-1,6,6,,,见解
-1,6,6,,,见闻
-1,6,6,,,见义勇为
-1,6,6,,,间谍
-1,6,6,,,间隔
-1,6,6,,,间接
-1,6,6,,,剑
-1,6,6,,,健全
-1,6,6,,,舰艇
-1,6,6,,,践踏
-1,6,6,,,溅
-1,6,6,,,鉴别
-1,6,6,,,鉴定
-1,6,6,,,鉴于
-1,6,6,,,将近
-1,6,6,,,将就
-1,6,6,,,将军
-1,6,6,,,僵硬
-1,6,6,,,奖励
-1,6,6,,,奖赏
-1,6,6,,,桨
-1,6,6,,,降临
-1,6,6,,,交叉
-1,6,6,,,交代
-1,6,6,,,交涉
-1,6,6,,,交易
-1,6,6,,,娇气
-1,6,6,,,焦点
-1,6,6,,,焦急
-1,6,6,,,角落
-1,6,6,,,侥幸
-1,6,6,,,搅拌
-1,6,6,,,缴纳
-1,6,6,,,较量
-1,6,6,,,教养
-1,6,6,,,阶层
-1,6,6,,,皆
-1,6,6,,,接连
-1,6,6,,,揭露
-1,6,6,,,节制
-1,6,6,,,节奏
-1,6,6,,,杰出
-1,6,6,,,结晶
-1,6,6,,,结局
-1,6,6,,,结算
-1,6,6,,,截止
-1,6,6,,,截至
-1,6,6,,,竭尽全力
-1,6,6,,,解除
-1,6,6,,,解放
-1,6,6,,,解雇
-1,6,6,,,解剖
-1,6,6,,,解散
-1,6,6,,,解体
-1,6,6,,,戒备
-1,6,6,,,界限
-1,6,6,,,借鉴
-1,6,6,,,借助
-1,6,6,,,金融
-1,6,6,,,津津有味
-1,6,6,,,紧迫
-1,6,6,,,锦上添花
-1,6,6,,,进而
-1,6,6,,,进攻
-1,6,6,,,进化
-1,6,6,,,进展
-1,6,6,,,近来
-1,6,6,,,晋升
-1,6,6,,,浸泡
-1,6,6,,,茎
-1,6,6,,,经费
-1,6,6,,,经纬
-1,6,6,,,惊动
-1,6,6,,,惊奇
-1,6,6,,,惊讶
-1,6,6,,,兢兢业业
-1,6,6,,,精打细算
-1,6,6,,,精华
-1,6,6,,,精简
-1,6,6,,,精密
-1,6,6,,,精确
-1,6,6,,,精通
-1,6,6,,,精心
-1,6,6,,,精益求精
-1,6,6,,,精致
-1,6,6,,,井
-1,6,6,,,颈椎
-1,6,6,,,警告
-1,6,6,,,警惕
-1,6,6,,,竞赛
-1,6,6,,,竞选
-1,6,6,,,敬礼
-1,6,6,,,敬业
-1,6,6,,,境界
-1,6,6,,,镜头
-1,6,6,,,纠纷
-1,6,6,,,纠正
-1,6,6,,,酒精
-1,6,6,,,救济
-1,6,6,,,就近
-1,6,6,,,就业
-1,6,6,,,就职
-1,6,6,,,拘留
-1,6,6,,,拘束
-1,6,6,,,居民
-1,6,6,,,居住
-1,6,6,,,鞠躬
-1,6,6,,,局部
-1,6,6,,,局面
-1,6,6,,,局势
-1,6,6,,,局限
-1,6,6,,,咀嚼
-1,6,6,,,沮丧
-1,6,6,,,举动
-1,6,6,,,举世瞩目
-1,6,6,,,举足轻重
-1,6,6,,,剧本
-1,6,6,,,剧烈
-1,6,6,,,据悉
-1,6,6,,,聚精会神
-1,6,6,,,卷
-1,6,6,,,决策
-1,6,6,,,觉悟
-1,6,6,,,觉醒
-1,6,6,,,绝望
-1,6,6,,,倔强
-1,6,6,,,军队
-1,6,6,,,君子
-1,6,6,,,卡通
-1,6,6,,,开采
-1,6,6,,,开除
-1,6,6,,,开阔
-1,6,6,,,开朗
-1,6,6,,,开明
-1,6,6,,,开辟
-1,6,6,,,开拓
-1,6,6,,,开展
-1,6,6,,,开支
-1,6,6,,,刊登
-1,6,6,,,刊物
-1,6,6,,,勘探
-1,6,6,,,侃侃而谈
-1,6,6,,,砍伐
-1,6,6,,,看待
-1,6,6,,,慷慨
-1,6,6,,,扛
-1,6,6,,,抗议
-1,6,6,,,考察
-1,6,6,,,考古
-1,6,6,,,考核
-1,6,6,,,考验
-1,6,6,,,靠拢
-1,6,6,,,科目
-1,6,6,,,磕
-1,6,6,,,可观
-1,6,6,,,可口
-1,6,6,,,可恶
-1,6,6,,,可行
-1,6,6,,,渴望
-1,6,6,,,克制
-1,6,6,,,刻不容缓
-1,6,6,,,客户
-1,6,6,,,课题
-1,6,6,,,恳切
-1,6,6,,,啃
-1,6,6,,,坑
-1,6,6,,,空洞
-1,6,6,,,空前绝后
-1,6,6,,,空想
-1,6,6,,,空虚
-1,6,6,,,孔
-1,6,6,,,恐怖
-1,6,6,,,恐吓
-1,6,6,,,恐惧
-1,6,6,,,空白
-1,6,6,,,空隙
